Millis,m_currentPosition,m_pressedButtonDebug,m_bytesToSent,CurrentPosition,CurrentDirection,TargetPosition,MSStopped,startButton,stopButton,parkingButton,m_P,m_I,m_D,m_goalType,m_goal,m_lastError,m_errorSum,m_lastFilteredYaw,,yaw,pitch,roll,freq,magMin[0],magMin[1],magMin[2],magMax[0],magMax[1],magMax[2],m_speed,m_speed.tripMileage,m_speed.totalMileage,m_speed.waterTemp,m_lampIntensity,m_wind.apparentAngle,m_wind.apparentSpeed,m_wind.displayInKnots,m_wind.displayInMpS,m_depth.anchorAlarm,m_depth.deepAlarm,m_depth.defective,m_depth.depthBelowTransductor,m_depth.metricUnits,m_depth.shallowAlarm,m_depth.unknown,Position,
770050,43,0,0,43,1,43,41854,1,1,1,2.00,0.20,8.00,2,200.00,0.92,206.51,199.33,,198.80,-1.92,1.20,48.90,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,2.32,46.00,20.00,-1,324.00,1.50,1,0,0,0,0,17.89,1,0,1,,
771050,43,0,0,43,1,43,41854,1,1,1,2.00,0.20,8.00,2,200.00,2.95,209.14,199.04,,197.31,-2.94,-0.35,51.67,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,2.32,46.00,20.00,-1,326.00,1.40,1,0,0,0,0,17.56,1,0,1,,
772050,43,0,0,43,1,43,41854,1,1,1,2.00,0.20,8.00,2,200.00,0.90,210.49,198.91,,199.18,0.34,0.10,48.86,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,2.32,46.00,20.00,-1,325.00,1.40,1,0,0,0,0,17.56,1,0,1,,
773050,43,0,0,43,1,41,41854,1,1,1,2.00,0.20,8.00,2,200.00,-0.51,209.60,199.17,,200.20,-1.11,-0.20,51.39,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,2.32,46.00,21.00,-1,323.00,1.40,1,0,0,0,0,17.40,1,0,1,,
774050,43,0,0,43,1,43,41854,1,1,1,2.00,0.20,8.00,2,200.00,-0.40,209.49,199.28,,200.57,-1.13,0.43,48.81,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,324.00,1.50,1,0,0,0,0,17.19,1,0,1,,
775050,43,0,0,43,1,43,41854,1,1,1,2.00,0.20,8.00,2,200.00,1.48,210.00,199.35,,198.56,-2.59,0.21,50.80,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,325.00,1.50,1,0,0,0,0,17.19,1,0,1,,
776070,43,0,0,43,1,43,41854,1,1,1,2.00,0.20,8.00,2,200.00,-0.08,209.83,199.46,,199.93,-1.46,1.30,23.95,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,20.00,-1,324.00,1.40,1,0,0,0,0,16.79,1,0,1,,
777050,43,0,0,43,1,43,41854,1,1,1,2.00,0.20,8.00,2,200.00,-0.24,210.04,199.51,,200.13,-1.42,-0.17,48.23,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,323.00,1.40,1,0,0,0,0,16.46,1,0,1,,
778050,43,0,0,43,1,43,41854,1,1,1,2.00,0.20,8.00,2,200.00,-1.09,209.16,199.73,,201.06,-1.16,0.93,23.69,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,324.00,1.40,1,0,0,0,0,17.28,1,0,1,,
779051,43,0,0,43,1,36,41854,1,1,1,2.00,0.20,8.00,2,200.00,-3.06,206.85,200.05,,203.45,-0.37,-1.35,48.73,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,322.00,1.40,1,0,0,0,0,17.28,1,0,1,,
780050,37,0,0,37,1,37,58474,1,1,1,2.00,0.20,8.00,2,200.00,-0.56,205.32,200.40,,200.79,-1.58,0.72,105.35,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,322.00,1.40,1,0,0,0,0,17.28,1,0,1,,
781050,37,0,0,37,1,37,58474,1,1,1,2.00,0.20,8.00,2,200.00,-0.91,204.72,200.49,,200.60,-2.01,0.42,48.75,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,20.00,-1,323.00,1.40,1,0,0,0,0,0.00,1,0,1,,
782050,37,0,0,37,1,37,58474,1,1,1,2.00,0.20,8.00,2,200.00,0.43,204.83,200.37,,199.71,-1.72,1.11,51.04,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,324.00,1.50,1,0,0,0,0,18.04,1,0,1,,
783050,37,0,0,37,1,37,58474,1,1,1,2.00,0.20,8.00,2,200.00,-0.51,204.29,200.37,,200.55,-1.00,-1.19,48.18,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,2.32,46.00,20.00,-1,324.00,1.50,1,0,0,0,0,19.39,1,0,1,,
784050,37,0,0,37,1,39,58474,1,1,1,2.00,0.20,8.00,2,200.00,-0.30,204.12,200.31,,200.18,-1.54,1.37,49.04,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,2.32,46.00,21.00,-1,325.00,1.50,1,0,0,0,0,19.39,1,0,1,,
785050,37,0,0,37,1,37,58474,1,1,1,2.00,0.20,8.00,2,200.00,0.92,204.59,200.23,,198.94,-2.13,0.36,50.86,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,2.32,46.00,21.00,-1,326.00,1.50,1,0,0,0,0,20.70,1,0,1,,
786050,37,0,0,37,2,44,0,1,1,1,2.00,0.20,8.00,2,200.00,1.94,205.49,199.99,,198.05,-1.47,0.58,48.89,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,2.32,46.00,21.00,-1,328.00,1.50,1,0,0,0,0,21.49,1,0,1,,
787069,43,0,0,43,1,43,65454,1,1,1,2.00,0.20,8.00,2,200.00,0.24,206.06,199.80,,200.01,-0.26,-1.18,24.01,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,2.32,46.00,21.00,-1,329.00,1.60,1,0,0,0,0,22.01,1,0,1,,
788050,43,0,0,43,0,38,0,1,1,1,2.00,0.20,8.00,2,200.00,-1.38,205.21,199.96,,201.27,-0.35,-0.39,49.63,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,2.32,46.00,21.00,-1,327.00,1.60,1,0,0,0,0,22.01,1,0,1,,
789050,38,0,0,38,1,38,1768,1,1,1,2.00,0.20,8.00,2,200.00,0.05,204.95,200.00,,199.66,-1.33,-0.38,23.67,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,2.32,46.00,21.00,-1,327.00,1.60,1,0,0,0,0,22.01,1,0,1,,
790050,38,0,0,38,2,43,0,1,1,1,2.00,0.20,8.00,2,200.00,1.28,205.94,199.82,,198.89,-1.02,-0.17,49.22,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,2.32,46.00,21.00,-1,329.00,1.50,1,0,0,0,0,22.01,1,0,1,,
791050,43,0,0,43,0,38,0,1,1,1,2.00,0.20,8.00,2,200.00,-1.78,204.83,199.94,,201.95,0.62,-1.53,105.62,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,2.32,46.00,20.00,-1,328.00,1.50,1,0,0,0,0,24.90,1,0,1,,
792050,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,-1.03,203.46,200.25,,200.85,1.24,-0.64,51.30,-69.00,-48.00,-220.00,122.00,144.00,50.00,6.00,2.32,46.00,20.00,-1,327.00,1.50,1,0,0,0,0,25.76,1,0,1,,
793050,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,0.35,204.13,200.08,,199.70,-0.79,-0.27,49.18,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,2.32,46.00,21.00,-1,327.00,1.40,1,0,0,0,0,25.76,1,0,1,,
794050,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,1.24,205.08,199.93,,198.84,-1.32,0.11,52.11,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,2.32,46.00,21.00,-1,329.00,1.40,1,0,0,0,0,13.72,1,0,1,,
795051,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,-1.83,204.50,199.92,,202.04,-0.75,-0.74,49.50,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,2.32,46.00,21.00,-1,329.00,1.40,1,0,0,0,0,13.72,1,0,1,,
796050,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,-0.35,204.00,200.13,,200.20,0.32,-0.70,50.70,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,2.32,46.00,21.00,-1,328.00,1.40,1,0,0,0,0,13.72,1,0,1,,
797050,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,0.82,204.18,200.11,,199.13,-0.52,0.15,49.07,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.90,2.32,46.00,21.00,-1,326.00,1.40,1,0,0,0,0,10.70,1,0,1,,
798069,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,1.31,204.81,199.96,,199.10,-1.61,-0.85,23.95,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,328.00,1.30,1,0,0,0,0,10.70,1,0,1,,
799050,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,-0.06,205.21,199.88,,200.34,-0.85,0.59,48.86,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,20.00,-1,326.00,1.30,1,0,0,0,0,10.70,1,0,1,,
800050,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,0.23,205.33,199.92,,199.96,-0.26,-1.88,23.74,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,20.00,-1,325.00,1.30,1,0,0,0,0,10.70,1,0,1,,
801050,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,-0.18,204.95,200.01,,200.12,-0.47,0.70,51.22,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,325.00,1.40,1,0,0,0,0,10.70,1,0,1,,
802050,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,-0.59,204.61,200.05,,199.92,-2.38,0.15,104.87,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,325.00,1.40,1,0,0,0,0,13.66,1,0,1,,
803050,39,0,0,39,1,39,4768,1,1,1,2.00,0.20,8.00,2,200.00,0.82,205.28,199.95,,199.08,-0.99,0.86,51.49,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,20.00,-1,324.00,1.30,1,0,0,0,0,13.66,1,0,1,,
804050,43,0,0,43,1,43,17418,1,1,1,2.00,0.20,8.00,2,200.00,0.81,206.65,199.71,,199.20,-1.61,-1.28,49.50,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,325.00,1.30,1,0,0,0,0,13.66,1,0,1,,
805050,43,0,0,43,1,43,17418,1,1,1,2.00,0.20,8.00,2,200.00,-1.22,205.64,199.86,,201.20,-0.16,0.96,51.60,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,324.00,1.30,1,0,0,0,0,9.17,1,0,1,,
806050,38,0,0,38,1,38,19268,1,1,1,2.00,0.20,8.00,2,200.00,-1.44,204.31,200.08,,201.33,-2.01,-1.27,49.44,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,326.00,1.30,1,0,0,0,0,9.17,1,0,1,,
807050,38,0,0,38,1,36,19268,1,1,1,2.00,0.20,8.00,2,200.00,-1.85,202.11,200.42,,201.82,-0.61,1.32,50.65,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,324.00,1.30,1,0,0,0,0,9.17,1,0,1,,
808050,38,0,0,38,1,38,19268,1,1,1,2.00,0.20,8.00,2,200.00,-0.28,201.39,200.57,,200.24,-1.03,-1.53,51.49,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,20.00,-1,324.00,1.30,1,0,0,0,0,12.19,1,0,1,,
809050,38,0,0,38,1,38,19268,1,1,1,2.00,0.20,8.00,2,200.00,-1.40,200.45,200.57,,201.56,-1.16,1.33,48.93,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,324.00,1.40,1,0,0,0,0,12.19,1,0,1,,
810050,38,0,0,38,1,38,19268,1,1,1,2.00,0.20,8.00,2,200.00,-2.16,199.42,200.68,,202.37,-2.26,-0.47,52.12,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,20.00,-1,324.00,1.40,1,0,0,0,0,12.19,1,0,1,,
811070,38,0,0,38,1,38,19268,1,1,1,2.00,0.20,8.00,2,200.00,-1.71,197.58,200.92,,201.87,-1.42,1.10,23.20,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.32,46.00,21.00,-1,322.00,1.40,1,0,0,0,0,40.51,1,0,1,,
812050,38,0,0,38,1,38,19268,1,1,1,2.00,0.20,8.00,2,200.00,-0.21,196.89,201.00,,200.06,-2.16,0.07,51.21,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,2.42,46.00,21.00,-1,322.00,1.40,1,0,0,0,0,19.69,1,0,1,,
813054,45,0,0,45,1,45,26518,1,1,1,2.00,0.20,8.00,2,200.00,0.18,198.53,200.58,,199.95,-0.43,-0.23,148.28,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,323.00,1.40,1,0,0,0,0,19.69,1,0,1,,
814050,37,0,0,37,1,37,27475,1,1,1,2.00,0.20,8.00,2,200.00,-0.89,197.40,200.60,,201.05,-1.35,-0.97,51.25,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,325.00,1.40,1,0,0,0,0,19.69,1,0,1,,
815056,37,0,0,37,1,37,27475,1,1,1,2.00,0.20,8.00,2,200.00,0.84,198.00,200.48,,199.16,-0.36,0.58,133.98,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,20.00,-1,324.00,1.40,1,0,0,0,0,10.67,1,0,1,,
816050,37,0,0,37,2,45,0,1,1,1,2.00,0.20,8.00,2,200.00,2.69,199.88,200.17,,197.33,-0.74,-1.52,48.83,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,326.00,1.40,1,0,0,0,0,10.67,1,0,1,,
817050,44,0,0,44,1,44,29968,1,1,1,2.00,0.20,8.00,2,200.00,0.78,200.80,199.90,,199.34,0.59,-0.45,102.12,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,325.00,1.30,1,0,0,0,0,10.67,1,0,1,,
818050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,-1.11,199.92,200.00,,201.29,-0.50,-2.48,49.58,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,326.00,1.30,1,0,0,0,0,7.68,1,0,1,,
819050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,-1.51,198.02,200.36,,201.46,0.98,0.01,51.01,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,324.00,1.20,1,0,0,0,0,7.68,1,0,1,,
820050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,0.71,198.83,200.25,,199.30,-0.95,-2.07,48.98,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.60,46.20,46.20,20.00,-1,324.00,1.20,1,0,0,0,0,7.68,1,0,1,,
821050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,0.87,199.32,200.09,,199.32,-1.21,1.03,51.43,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.60,46.20,46.20,20.00,-1,325.00,1.20,1,0,0,0,0,7.68,1,0,1,,
822050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,-1.21,199.06,200.08,,201.10,-1.27,-1.58,48.32,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.60,46.20,46.20,20.00,-1,325.00,1.10,1,0,0,0,0,9.17,1,0,1,,
823050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,0.76,199.18,200.05,,199.04,-1.23,0.48,51.27,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.60,46.20,46.20,21.00,-1,326.00,1.10,1,0,0,0,0,9.17,1,0,1,,
824070,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,0.18,200.14,199.84,,199.77,-1.44,-1.20,24.04,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.60,46.20,46.20,21.00,-1,327.00,1.10,1,0,0,0,0,10.70,1,0,1,,
825050,38,0,0,38,1,40,31368,1,1,1,2.00,0.20,8.00,2,200.00,0.79,200.53,199.81,,199.22,-0.85,0.45,48.91,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.60,46.20,46.20,20.00,-1,328.00,1.00,1,0,0,0,0,10.70,1,0,1,,
826050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,-0.68,200.10,199.84,,200.85,-1.48,-1.60,23.71,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,327.00,1.00,1,0,0,0,0,10.70,1,0,1,,
827051,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,-0.78,199.00,200.06,,200.67,-0.56,0.65,48.89,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,20.00,-1,327.00,0.90,1,0,0,0,0,10.61,1,0,1,,
828050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,-0.16,199.15,200.04,,200.05,-1.32,-1.40,102.42,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,326.00,0.90,1,0,0,0,0,10.61,1,0,1,,
829050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,-1.10,198.98,200.02,,201.02,-1.37,0.88,48.75,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,326.00,0.90,1,0,0,0,0,10.61,1,0,1,,
830050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,-0.68,198.64,200.15,,200.69,-1.87,-0.41,51.32,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,326.00,0.90,1,0,0,0,0,10.70,1,0,1,,
831050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,-2.03,197.24,200.30,,202.17,-0.76,-0.51,48.52,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,327.00,0.90,1,0,0,0,0,16.70,1,0,1,,
832050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,-0.04,196.80,200.41,,199.67,-1.39,0.04,48.28,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,325.00,0.90,1,0,0,0,0,16.70,1,0,1,,
833050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,-0.30,196.97,200.28,,200.33,-1.23,0.93,51.89,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,324.00,0.90,1,0,0,0,0,16.70,1,0,1,,
834050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,1.08,198.09,200.09,,198.98,-1.16,-1.31,49.06,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,324.00,0.90,1,0,0,0,0,16.70,1,0,1,,
835069,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,1.26,198.93,199.94,,198.84,-0.96,0.71,23.85,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.60,46.20,46.20,21.00,-1,325.00,0.90,1,0,0,0,0,16.70,1,0,1,,
836050,38,0,0,38,1,38,31368,1,1,1,2.00,0.20,8.00,2,200.00,1.35,200.31,199.73,,198.92,-1.10,-1.70,48.92,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.60,46.20,46.20,20.00,-1,325.00,1.00,1,0,0,0,0,10.70,1,0,1,,
837050,38,0,0,38,2,44,0,1,1,1,2.00,0.20,8.00,2,200.00,2.39,201.64,199.59,,197.48,-0.21,1.06,23.55,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.60,46.20,46.20,20.00,-1,326.00,1.00,1,0,0,0,0,10.70,1,0,1,,
838050,43,0,0,43,1,43,50918,1,1,1,2.00,0.20,8.00,2,200.00,1.54,202.96,199.36,,198.38,-1.40,-1.11,48.54,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.60,46.20,46.20,20.00,-1,324.00,1.10,1,0,0,0,0,10.70,1,0,1,,
839050,43,0,0,43,1,43,50918,1,1,1,2.00,0.20,8.00,2,200.00,1.79,204.76,199.14,,197.75,-0.82,1.14,104.34,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,20.00,-1,325.00,1.10,1,0,0,0,0,9.17,1,0,1,,
840050,48,0,0,48,1,48,53568,1,1,1,2.00,0.20,8.00,2,200.00,1.61,207.48,198.78,,198.68,-1.27,-0.81,50.74,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,323.00,1.10,1,0,0,0,0,13.75,1,0,1,,
841050,48,0,0,48,1,48,53568,1,1,1,2.00,0.20,8.00,2,200.00,2.02,209.71,198.58,,198.26,-2.03,0.17,48.90,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,324.00,1.10,1,0,0,0,0,13.75,1,0,1,,
842050,48,0,0,48,1,48,53568,1,1,1,2.00,0.20,8.00,2,200.00,1.26,211.12,198.61,,198.47,-0.92,-0.20,51.38,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,20.00,-1,323.00,1.10,1,0,0,0,0,13.75,1,0,1,,
843051,48,0,0,48,0,43,0,1,1,1,2.00,0.20,8.00,2,200.00,0.54,211.82,198.65,,199.57,-1.64,0.72,48.10,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,20.00,-1,323.00,1.10,1,0,0,0,0,10.70,1,0,1,,
844050,43,0,0,43,1,42,56818,1,1,1,2.00,0.20,8.00,2,200.00,0.04,212.36,198.73,,200.25,-0.52,-2.11,51.67,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,323.00,1.20,1,0,0,0,0,10.70,1,0,1,,
845050,43,0,0,43,1,41,56818,1,1,1,2.00,0.20,8.00,2,200.00,-0.87,211.78,199.00,,200.70,-1.98,1.27,49.25,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,20.00,-1,324.00,1.20,1,0,0,0,0,7.68,1,0,1,,
846069,43,0,0,43,1,43,56818,1,1,1,2.00,0.20,8.00,2,200.00,1.26,212.27,199.13,,198.87,-1.09,-0.80,23.96,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,323.00,1.10,1,0,0,0,0,7.68,1,0,1,,
847050,43,0,0,43,1,43,56818,1,1,1,2.00,0.20,8.00,2,200.00,-0.25,212.09,199.26,,200.10,-1.62,1.10,48.97,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,323.00,1.10,1,0,0,0,0,7.68,1,0,1,,
848050,43,0,0,43,1,43,56818,1,1,1,2.00,0.20,8.00,2,200.00,0.00,212.01,199.37,,200.07,-1.63,-0.36,23.60,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,324.00,1.10,1,0,0,0,0,7.68,1,0,1,,
849050,43,0,0,43,1,43,56818,1,1,1,2.00,0.20,8.00,2,200.00,-0.27,211.73,199.54,,200.21,-1.01,0.51,51.37,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,21.00,-1,325.00,1.10,1,0,0,0,0,7.68,1,0,1,,
850050,43,0,0,43,1,43,56818,1,1,1,2.00,0.20,8.00,2,200.00,-1.06,211.19,199.75,,201.11,-2.02,-0.55,104.30,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,20.00,-1,325.00,1.10,1,0,0,0,0,7.71,1,0,1,,
851050,39,0,0,39,1,39,64318,1,1,1,2.00,0.20,8.00,2,200.00,-1.15,209.58,200.07,,201.07,0.24,0.83,51.25,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.70,46.20,46.20,20.00,-1,325.00,1.10,1,0,0,0,0,7.71,1,0,1,,
852050,39,0,0,39,1,39,64318,1,1,1,2.00,0.20,8.00,2,200.00,0.37,209.52,200.10,,199.65,-1.11,-1.00,49.04,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.20,46.20,20.00,-1,324.00,1.10,1,0,0,0,0,9.17,1,0,1,,
853050,39,0,0,39,1,39,64318,1,1,1,2.00,0.20,8.00,2,200.00,-2.36,208.06,200.20,,202.57,0.47,0.14,51.28,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.20,46.20,21.00,-1,325.00,1.10,1,0,0,0,0,9.17,1,0,1,,
854050,39,0,0,39,1,39,64318,1,1,1,2.00,0.20,8.00,2,200.00,-2.08,206.12,200.53,,202.11,-0.72,-1.13,49.30,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.20,46.20,21.00,-1,324.00,1.10,1,0,0,0,0,9.17,1,0,1,,
855050,39,0,0,39,1,39,64318,1,1,1,2.00,0.20,8.00,2,200.00,-1.72,203.95,200.86,,201.37,-1.16,0.72,50.59,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.20,46.20,21.00,-1,325.00,1.10,1,0,0,0,0,9.17,1,0,1,,
856050,39,0,0,39,1,39,64318,1,1,1,2.00,0.20,8.00,2,200.00,-1.80,201.92,201.06,,201.86,-1.37,0.45,52.14,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.20,46.20,20.00,-1,324.00,1.10,1,0,0,0,0,9.17,1,0,1,,
857070,39,0,0,39,2,48,0,1,1,1,2.00,0.20,8.00,2,200.00,2.99,203.52,200.73,,197.51,-0.91,0.11,23.32,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.20,46.20,20.00,-1,323.00,1.00,1,0,0,0,0,9.17,1,0,1,,
858050,47,0,0,47,1,39,5582,1,1,1,2.00,0.20,8.00,2,200.00,-0.69,203.02,200.56,,200.59,-1.62,-0.03,52.06,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.20,46.20,20.00,-1,323.00,1.00,1,0,0,0,0,9.17,1,0,1,,
859057,40,0,0,40,1,40,6432,1,1,1,2.00,0.20,8.00,2,200.00,0.92,203.31,200.50,,199.01,-0.57,0.57,134.05,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.20,46.20,20.00,-1,322.00,1.00,1,0,0,0,0,10.70,1,0,1,,
860050,40,0,0,40,2,46,0,1,1,1,2.00,0.20,8.00,2,200.00,2.59,205.36,200.14,,197.46,-2.57,0.36,51.48,-69.00,-48.00,-220.00,122.00,144.00,50.00,5.80,46.20,46.20,21.00,-1,323.00,1.10,1,0,0,0,0,10.70,1,0,1,,
